REPORT_NUMBER,INTERNAL_EXTERNAL,VISUAL_EXAM_RESULTS,GALVANIC_CORROSION_IND,ATMOSPHERE_CORROSION_IND,STRAY_CURRENT_CORROSION_IND,MICROBIOLOGICAL_CORROSION_IND,SELECTIVE_SEAM_CORROSION_IND,OTHER_CORROSION_IND,CORROSION_TYPE_DETAILS,UNDERGROUND_LOCATION,UNDER_CATHODIC_PROTECTION_IND,CATHODIC_SURVEY_TYPE,CP_ANNUAL_SURVEY_IND,CLOSE_INTERVAL_SURVEY_IND,EXTERNALLY_COATED,PRIOR_DAMAGE,CORROSION_LOCATION_DETAILS,CORROSION_INHIBITORS,CORROSION_LINING,CORROSION_COUPONS,EARTH_SUBTYPE,HEAVY_RAINS_SUBTYPE,LIGHTNING_SUBTYPE,TEMPERATURE_SUBTYPE,ROOT_CAUSE_CATEGORY,ROOT_CAUSE_TYPE,OUTSIDE_FORCE_TYPE,OPERATION_TYPE,CATEGORY_TYPE,OPERATOR_QUALIFICATION_IND
20160105,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160103,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20160101,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,CONSTRUCTION,YES
20160100,EXTERNAL CORROSION,GENERAL CORROSION,YES,,,,,,,YES,YES,YES,YES,,,NO,,,,,,,,,,,,,,
20160088,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO LOCATOR ERROR,,,,
20160097,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160102,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160091,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160094,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCOMPLETE MARKS AT DAMAGE LOCATION,,,,
20160093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160080,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20160096,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,ROOT CAUSE NOT LISTED (COMMENT REQUIRED),,,,
20160090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160089,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCOMPLETE MARKS AT DAMAGE LOCATION,,,,
20160076,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160084,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20160085,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE,ROUTINE MAINTENANCE,YES
20160083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160082,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160081,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,ROUTINE MAINTENANCE,YES
20160079,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,ROOT CAUSE NOT LISTED (COMMENT REQUIRED),,,,
20160072,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCOMPLETE MARKS AT DAMAGE LOCATION,,,,
20160078,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160077,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20160075,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCOMPLETE MARKS AT DAMAGE LOCATION,,,,
20160074,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20160071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160070,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160063,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20160068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160064,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160062,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160110,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,,,,
20160111,,,,,,,,,,,,,,,,,,,,,,WASHOUTS/SCOURING,,,,,,,,
20160061,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160060,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,EXCAVATOR FAILED TO MAINTAIN CLEARANCE AFTER VERIFYING MARKS,,,,
20160066,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160058,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160073,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,CONSTRUCTION,YES
20160056,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO LOCATOR ERROR,,,,
20160055,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20160049,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20160053,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCOMPLETE MARKS AT DAMAGE LOCATION,,,,
20160054,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20160052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160051,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20160047,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160041,,,,,,,,,,,,,,,,,,,,,,,,,,,,WRONG EQUIPMENT SPECIFIED OR INSTALLED,COMMISSIONING,YES
20160044,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO LOCATOR ERROR,,,,
20160043,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,CONSTRUCTION,YES
20160038,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,ROOT CAUSE NOT LISTED (COMMENT REQUIRED),,,,
20160040,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160039,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160037,,,,,,,,,,,,,,,,,,,,,,OTHER,,,,,,,,
20160032,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE,DECOMMISSIONING,YES
20160035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160031,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO UNLOCATABLE FACILITY,,,,
20160036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160045,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20160033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160046,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160028,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160030,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160024,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160027,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160026,,,,,,,,,,,,,,,,,,,,,,,,,,,,EQUIPMENT NOT INSTALLED PROPERLY,CONSTRUCTION,NO
20160023,EXTERNAL CORROSION,GENERAL CORROSION,,,,,,YES,CORROSIVE SOIL,YES,NO,NO,,,,NO,,,,,,,,,,,,,,
20160014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160022,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160020,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20160017,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,NON-ROUTINE OPERATING CONDITIONS (ABNORMAL OPERATIONS OR EMERGENCIES),YES
20160018,,,,,,,,,,,,,,,,,,,,,EARTHQUAKE,,,,,,,,,
20160015,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20160013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160012,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCORRECT FACILITY RECORDS/MAPS,,,,
20160011,,,,,,,,,,,,,,,,,,,,,,,,,,,ELECTRICAL ARCING FROM OTHER EQUIPMENT OR FACILITY,,,
20160010,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160007,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20160005,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160003,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160001,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20160098,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20150109,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150107,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20150106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150105,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20150103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150101,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20150100,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20150099,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,DECOMMISSIONING,YES
20150097,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150096,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20150095,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20150092,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,ROOT CAUSE NOT LISTED (COMMENT REQUIRED),,,,
20150094,,,,,,,,,,,,,,,,,,,,,,,DIRECT HIT,,,,,,,
20150093,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20150091,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150090,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20150089,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20150088,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150086,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150077,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCORRECT FACILITY RECORDS/MAPS,,,,
20150085,,,,,,,,,,,,,,,,,,,,,,,DIRECT HIT,,,,,,,
20150084,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20150083,,,,,,,,,,,,,,,,,,,,,,,DIRECT HIT,,,,,,,
20150082,,,,,,,,,,,,,,,,,,,,,,,,,,,,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR NOT RELATED TO EXCAVATION AND NOT DUE TO MOTORIZED VEHICLE/EQUIPMENT DAMAGE,ROUTINE MAINTENANCE,YES
20150081,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,MARKS FADED OR NOT MAINTAINED,,,,
20150079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150078,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20150068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150076,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150075,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20150072,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,ROOT CAUSE NOT LISTED (COMMENT REQUIRED),,,,
20150073,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,EXCAVATOR FAILED TO MAINTAIN CLEARANCE AFTER VERIFYING MARKS,,,,
20150074,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20150067,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20150071,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20150070,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20150069,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20150104,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150062,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO UNLOCATABLE FACILITY,,,,
20150066,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20150065,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150064,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20150063,,,,,,,,,,,,,,,,,,,,,,,DIRECT HIT,,,,,,,
20150061,,,,,,,,,,,,,,,,,,,,,,WASHOUTS/SCOURING,,,,,,,,
20150060,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20160034,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20150058,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCOMPLETE MARKS AT DAMAGE LOCATION,,,,
20150059,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,ROOT CAUSE NOT LISTED (COMMENT REQUIRED),,,,
20150057,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150056,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150055,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20150052,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150051,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,EXCAVATOR PROVIDED INCORRECT NOTIFICATION INFORMATION,,,,
20150049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150042,,,,,,,,,,,,,,,,,,,,,,,DIRECT HIT,,,,,,,
20150045,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER BACKFILLING PRACTICES,,,,
20150044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150031,,,,,,,,,,,,,,,,,,,,,,,,,,,"NEARBY INDUSTRIAL, MAN-MADE, OR OTHER FIRE/EXPLOSION AS PRIMARY CAUSE OF INCIDENT",,,
20150041,,,,,,,,,,,,,,,,,,,,,,,,,LOCATING ISSUE,FACILITY NOT MARKED DUE TO INCOMPLETE MARKS AT DAMAGE LOCATION,,,,
20150037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150038,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20150033,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20150021,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20150035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20170106,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,EXCAVATOR FAILED TO MAINTAIN CLEARANCE AFTER VERIFYING MARKS,,,,
20150036,,,,,,,,,,,,,,,,,,,,,,,,FROST HEAVE,,,,,,
20150040,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,PREVIOUS DAMAGE,,,,
20150032,,,,,,,,,,,,,,,,,,,,,,,,,EXCAVATION ISSUE,IMPROPER EXCAVATION PRACTICE NOT LISTED ABOVE,,,,
20150016,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,DECOMMISSIONING,YES
20150030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150029,,,,,,,,,,,,,,,,,,,,,,,,FROST HEAVE,,,,,,
20150028,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20150034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150050,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20150043,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20150027,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20150014,,,,,,,,,,,,,,,,,,,,,,,,FROST HEAVE,,,,,,
20160016,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20150024,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20150025,,,,,,,,,,,,,,,,,,,,,,,,FROST HEAVE,,,,,,
20150022,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150012,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150018,,,,,,,,,,,,,,,,,,,,,,,,,,,ELECTRICAL ARCING FROM OTHER EQUIPMENT OR FACILITY,,,
20150011,,,,,,,,,,,,,,,,,,,,,SUBSIDENCE,,,,,,,,,
20150017,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150013,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,ROOT CAUSE NOT LISTED (COMMENT REQUIRED),,,,
20150010,,,,,,,,,,,,,,,,,,,,,,,,FROZEN COMPONENTS,,,,,,
20150008,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,PREVIOUS DAMAGE,,,,
20150006,EXTERNAL CORROSION,GENERAL CORROSION,,YES,,,,,,NO,,,,,YES,YES,,,,,,,,,,,,,,
20150007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150003,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150005,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150002,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20150009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150001,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER OUTSIDE FORCE DAMAGE,,,
20140122,,,,,,,,,,,,,,,,,,,,,,,,,MISCELLANEOUS ROOT CAUSES,ROOT CAUSE NOT LISTED (COMMENT REQUIRED),,,,
20140121,,,,,,,,,,,,,,,,,,,,,,,,,,,"DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION",,,
20140120,,,,,,,,,,,,,,,,,,,,,,,,,NOTIFICATION ISSUE,NO NOTIFICATION MADE TO THE ONE-CALL CENTER/811,,,,
20140116,,,,,,,,,,,,,,,,,,,,,,,,,,,,OTHER INCORRECT OPERATION ,ROUTINE MAINTENANCE,YES
