case_lat,case_lon,case_date,FEDERAL,CAUSE,inst_age_in_days,MOP_PSIG,TAVG,case_date_sin,COMMODITY_RELEASED_TYPE_BIOFUEL / ALTERNATIVE FUEL(INCLUDING ETHANOL BLENDS),COMMODITY_RELEASED_TYPE_CO2 (CARBON DIOXIDE),COMMODITY_RELEASED_TYPE_CRUDE OIL,COMMODITY_RELEASED_TYPE_HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,COMMODITY_RELEASED_TYPE_HYDROGEN GAS,COMMODITY_RELEASED_TYPE_LANDFILL GAS,COMMODITY_RELEASED_TYPE_NATURAL GAS,COMMODITY_RELEASED_TYPE_OTHER GAS,COMMODITY_RELEASED_TYPE_PROPANE GAS,COMMODITY_RELEASED_TYPE_REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,ON_OFF_SHORE_OFFSHORE,ON_OFF_SHORE_ONSHORE,LOCATION_TYPE_OPERATOR-CONTROLLED PROPERTY,"LOCATION_TYPE_ORIGINATED ON OPERATOR-CONTROLLED PROPERTY, BUT THEN FLOWED OR MIGRATED OFF THE PROPERTY",LOCATION_TYPE_PIPELINE RIGHT-OF-WAY,LOCATION_TYPE_PRIVATE PROPERTY,LOCATION_TYPE_PUBLIC PROPERTY,LOCATION_TYPE_TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY,LOCATION_TYPE_UTILITY RIGHT-OF-WAY / EASEMENT,MATERIAL_INVOLVED_CARBON STEEL,MATERIAL_INVOLVED_CAST/WROUGHT IRON,MATERIAL_INVOLVED_COPPER,MATERIAL_INVOLVED_DUCTILE IRON,MATERIAL_INVOLVED_MATERIAL OTHER THAN CARBON STEEL,MATERIAL_INVOLVED_MATERIAL OTHER THAN CARBON STEEL OR PLASTIC,MATERIAL_INVOLVED_OTHER,MATERIAL_INVOLVED_PLASTIC,MATERIAL_INVOLVED_STEEL,MATERIAL_INVOLVED_UNKNOWN,PIPE_FACILITY_TYPE_COOPERATIVE,PIPE_FACILITY_TYPE_INTERSTATE,PIPE_FACILITY_TYPE_INTRASTATE,PIPE_FACILITY_TYPE_INVESTOR OWNED,PIPE_FACILITY_TYPE_MUNICIPALLY OWNED,PIPE_FACILITY_TYPE_OTHER,PIPE_FACILITY_TYPE_PETROLEUM GAS DISTRIBUTION,PIPE_FACILITY_TYPE_PRIVATELY OWNED,PIPELINE_FUNCTION_< 20% SMYS REGULATED TRANSMISSION,PIPELINE_FUNCTION_=< 20% SMYS REGULATED GATHERING,PIPELINE_FUNCTION_> 20% SMYS REGULATED GATHERING,PIPELINE_FUNCTION_> 20% SMYS REGULATED TRANSMISSION,PIPELINE_FUNCTION_OFFSHORE GATHERING,PIPELINE_FUNCTION_TRANSMISSION IN STORAGE FIELD,PIPELINE_FUNCTION_TRANSMISSION LINE OF DISTRIBUTION SYSTEM,PIPELINE_FUNCTION_TRANSMISSION SYSTEM,PIPELINE_FUNCTION_TYPE A GATHERING,PIPELINE_FUNCTION_TYPE B GATHERING,PIPELINE_FUNCTION_TYPE C GATHERING,zone_Cold,zone_Hot-Dry,zone_Hot-Humid,zone_Marine,zone_Mixed-Dry,zone_Mixed-Humid,zone_Subarctic,zone_Very Cold
37.44182,-77.46601,14644.958333333334,0.0,OTHER OUTSIDE FORCE DAMAGE,7705.0,30.0,2.025,0.6989455415440096,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39.47833333,-79.04166667,17799.916666666668,0.0,NATURAL FORCE DAMAGE,41176.0,70.0,22.245,-0.9943709242588576,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
36.48794,-108.16955,16390.958333333332,0.0,EQUIPMENT FAILURE,11199.082236279706,285.0,9.405,-0.5530330460566484,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28.67305,-90.156814,16716.916666666668,0.0,CORROSION FAILURE,14160.0,1440.0,11.8,-0.9514988277739046,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33.7963,-118.2347,14921.958333333334,0.0,EQUIPMENT FAILURE,6521.0,30.0,17.655,-0.6749730162250482,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.84642,-98.08712,16902.916666666668,0.0,CORROSION FAILURE,1563.0,1440.0,0.0,0.931247608465928,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33.767016,-96.89285,15658.958333333334,0.0,EQUIPMENT FAILURE,11199.082236279706,684.8934898954703,15.775,-0.5813840055632039,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46.495756,-88.731333,18572.95833333333,0.0,MATERIAL FAILURE OF PIPE OR WELD,20399.0,945.0,2.485,-0.6621722674362712,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
34.765475,-99.32194444,18056.916666666668,0.0,EXCAVATION DAMAGE,27554.0,715.0,22.255,0.1811775481714501,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32.153765,-101.857301,19141.916666666668,0.0,EQUIPMENT FAILURE,11199.082236279706,684.8934898954703,24.28,0.3469580751041363,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34.431038,-94.449205,15534.916666666666,0.0,INCORRECT OPERATION,1656.0,1000.0,26.465000000000003,-0.3763793220156765,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31.45091772,-104.1989107,17692.916666666668,0.0,EQUIPMENT FAILURE,11199.082236279706,1050.0,26.665,0.1642222227065209,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39.7859444,-84.1620056,16082.958333333334,0.0,INCORRECT OPERATION,27406.0,0.0,-3.875,0.3850015359481351,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33.51822,-86.81965,17938.958333333332,0.0,EXCAVATION DAMAGE,3329.0,300.0,10.195,0.8009318316741596,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.795549,-98.651289,15489.916666666666,0.0,CORROSION FAILURE,11199.082236279706,30.0,22.29,0.3790358311300202,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.55587,-81.36975,17850.958333333332,0.0,EQUIPMENT FAILURE,7259.0,1000.0,9.25,-0.5530330460566729,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38.470506,-96.283532,18405.916666666668,0.0,INCORRECT OPERATION,21328.0,900.0,12.87,0.4418061589836979,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42.536606,-96.356818,19015.95833333333,0.0,NATURAL FORCE DAMAGE,1849.0,275.0,-2.935,0.5802162425459358,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32.96057,-97.24778,16880.958333333332,0.0,OTHER OUTSIDE FORCE DAMAGE,16516.0,500.0,13.31,0.9999873957590611,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41.60969499,-93.88878899,15481.916666666666,0.0,OTHER INCIDENT CAUSE,16943.0,20.0,15.795,0.5024825954165012,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28.526738,-91.647636,15377.958333333334,0.0,CORROSION FAILURE,15378.0,1250.0,15.49,0.7349308088016795,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28.5049,-93.0827,15347.958333333334,0.0,OTHER INCIDENT CAUSE,12426.0,1200.0,13.405,0.3042380452764761,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34.7484,-92.2427,16585.916666666668,0.0,NATURAL FORCE DAMAGE,23161.0,811.0,20.255000000000003,0.3630507430022524,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
33.55278,-112.20351,17323.916666666668,0.0,OTHER OUTSIDE FORCE DAMAGE,8558.0,400.0,16.93,0.2317013877718122,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.712043,-73.968144,17959.958333333332,0.0,EXCAVATION DAMAGE,11199.082236279706,0.43,3.9,0.9609315037304388,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.09499,-118.14232,18590.95833333333,0.0,OTHER OUTSIDE FORCE DAMAGE,26627.0,25.0,0.0,-0.4021447974091144,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.35303,-98.08693,17422.916666666668,0.0,INCORRECT OPERATION,1352.0,60.0,26.04,-0.9949625280778772,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.83563,-94.71851,15524.916666666666,0.0,EXCAVATION DAMAGE,1280.0,1.0,27.645,-0.2121192611597752,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31.755859,-94.141089,16960.916666666668,0.0,CORROSION FAILURE,33763.0,302.0,24.69,0.1980791868187513,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40.892459,-80.856872,18470.916666666668,0.0,EXCAVATION DAMAGE,11199.082236279706,47.0,0.0,-0.6141531301165143,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38.9319,-109.4413,17266.916666666668,0.0,EQUIPMENT FAILURE,13615.0,1650.0,0.0,0.9373819574339928,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.85947,-90.33133,14629.958333333334,0.0,MATERIAL FAILURE OF PIPE OR WELD,751.0,1200.0,2.82,0.493151702734497,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
29.33,-98.51689,17986.916666666668,0.0,"PIPE, WELD, OR JOINT FAILURE",19448.0,33.0,19.275,0.9831894893360628,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44.161972,-85.006155,16731.916666666668,0.0,CORROSION FAILURE,21480.0,800.0,12.51,-0.8413945148603816,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28.20654,-91.70138,17474.958333333332,0.0,CORROSION FAILURE,16379.0,1306.0,11.47,-0.6999707527160759,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30.89166,-102.72465,16743.958333333332,0.0,OTHER INCIDENT CAUSE,11199.082236279706,1050.0,16.555,-0.7121603330494588,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35.55435,-97.10423,14803.916666666666,0.0,EQUIPMENT FAILURE,11199.082236279706,1729.0,13.34,-0.3603759741085489,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27.80497,-97.47836,17846.958333333332,0.0,CORROSION FAILURE,13099.0,390.0,19.55,-0.6090459096065179,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40.770458,-81.410174,16958.916666666668,0.0,EQUIPMENT FAILURE,11199.082236279706,1333.0,18.38,0.2317013877717912,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33.459478,-104.506227,18079.916666666668,0.0,"PIPE, WELD, OR JOINT FAILURE",10775.0,51.0,0.0,-0.2121192611597943,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43.9874,-84.48115,15948.916666666666,0.0,"PIPE, WELD, OR JOINT FAILURE",243.0,60.0,17.045,-0.9422818068322346,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45.25191,-109.116451,18522.916666666668,0.0,CORROSION FAILURE,13775.0,1600.0,17.205,-0.9998971097855373,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
28.15241,-96.19311,14732.916666666666,0.0,CORROSION FAILURE,9985.0,1250.0,23.985,0.7536105411678492,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47.6895,-95.4097,15420.958333333334,0.0,NATURAL FORCE DAMAGE,5559.0,381.0,0.0,0.9999873957590611,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.4618,-94.3726,17913.958333333332,0.0,MATERIAL FAILURE OF PIPE OR WELD,24123.0,250.0,0.0,0.4781039926067622,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
40.24815,-74.73595,17858.958333333332,0.0,OTHER INCIDENT CAUSE,327.0,60.0,10.015,-0.4334220910051036,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41.187143,-91.70938,16869.958333333332,0.0,EQUIPMENT FAILURE,5547.0,1340.0,2.765,0.9811681803104262,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33.97081,-117.7502,18028.916666666668,0.0,EXCAVATION DAMAGE,15107.0,60.0,16.59,0.6164148036533098,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32.46707,-91.59751,18056.916666666668,0.0,EQUIPMENT FAILURE,23171.0,858.0,0.0,0.1811775481714501,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35.93784934,-96.71795726,16674.916666666668,0.0,EQUIPMENT FAILURE,969.0,275.0,26.585,-0.917012400132993,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.53743,-96.3568,16887.916666666668,0.0,MATERIAL FAILURE OF PIPE OR WELD,25654.0,17.0,3.115,0.993422137405355,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41.06151,-107.64124,19127.916666666668,0.0,CORROSION FAILURE,11093.0,950.0,7.0,0.5607775711695125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29.7651,-95.1448,18894.916666666668,0.0,CORROSION FAILURE,2094.0,285.0,29.14,-0.9943709242588584,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30.60618,-94.94008,18066.916666666668,0.0,EQUIPMENT FAILURE,4553.0,1050.0,26.025,0.0100414515984257,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
34.803601,-92.368787,16582.916666666668,0.0,NATURAL FORCE DAMAGE,14757.0,280.0,19.58,0.4106643544494896,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.649624,-97.24117,18975.95833333333,0.0,EQUIPMENT FAILURE,11199.082236279706,275.0,8.1,-0.0695179679557784,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30.4342,-92.9503,14962.958333333334,0.0,MATERIAL FAILURE OF PIPE OR WELD,718.0,2220.0,12.425,-0.0351384362568023,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32.24303,-101.91094,18913.916666666668,0.0,CORROSION FAILURE,11199.082236279706,684.8934898954703,0.0,-0.907616955790478,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.129117,-104.806895,18562.95833333333,0.0,EQUIPMENT FAILURE,301.0,1480.0,13.32,-0.7807442314268369,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29.88414,-95.46865,14784.916666666666,0.0,OTHER OUTSIDE FORCE DAMAGE,9306.0,60.0,27.825000000000003,-0.0415890002340105,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.409028,-91.838939,18154.916666666668,0.0,CORROSION FAILURE,11199.082236279706,485.0,22.06,-0.9978235956407387,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32.530162,-100.849262,18155.916666666668,0.0,OTHER OUTSIDE FORCE DAMAGE,989.0,275.0,13.62,-0.998810804496221,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30.17319,-90.78774,14671.958333333334,0.0,EQUIPMENT FAILURE,11199.082236279706,1400.0,10.155,0.9453627898043294,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37.613331,-122.392387,17617.916666666668,0.0,EXCAVATION DAMAGE,8122.0,50.0,12.795,0.9934221374053536,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.6410121,-73.8825636,19105.916666666668,0.0,OTHER INCIDENT CAUSE,11199.082236279706,0.43,8.42,0.8271611975912554,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.80943,-76.98805,14974.958333333334,0.0,OTHER OUTSIDE FORCE DAMAGE,1826.0,60.0,1.185,0.1705864425891083,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27.8189044,-97.5079139,17685.916666666668,0.0,EQUIPMENT FAILURE,154.0,275.0,27.595,0.2816074263399518,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.31491,-76.03375,15831.916666666666,0.0,CORROSION FAILURE,11199.082236279706,684.8934898954703,12.69,0.7065994209234138,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36.18097,-115.328,17007.916666666668,0.0,EXCAVATION DAMAGE,7512.0,60.0,30.04,-0.5725967870051573,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47.32556,-93.76389,16175.916666666666,0.0,EQUIPMENT FAILURE,11199.082236279706,684.8934898954703,-3.53,0.9111965482204796,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
