case_idx,case_date,case_lat,case_lon,rlsd_type,station_id,station_la,station_lo,station_el,zones1_BA_Climate,zones2_BA_Climate,zones3_BA_Climate,zone
"509",2021/12/04,40.288955,-86.184076,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00128784,40.223300000000002,-86.108599999999996,271.300000000000011,Cold,Cold,Mixed-Humid,Cold
"7378",2015/11/21,40.283333,-88.416667,NATURAL GAS,GHCND:USC00113061,40.325330000000001,-88.346419999999995,219.800000000000011,Cold,Cold,Mixed-Humid,Cold
"5312",2021/01/05,40.455345,-79.97899,NATURAL GAS,GHCND:USW00014762,40.355100000000000,-79.921449999999993,379.199999999999989,Cold,Cold,Mixed-Humid,Cold
"5594",2018/10/03,40.293443,-80.031659,NATURAL GAS,GHCND:USW00014762,40.355100000000000,-79.921449999999993,379.199999999999989,Cold,Cold,Mixed-Humid,Cold
"7817",2012/07/15,40.25563,-79.96106,NATURAL GAS,GHCND:USW00014762,40.355100000000000,-79.921449999999993,379.199999999999989,Cold,Cold,Mixed-Humid,Cold
"8033",2010/11/04,40.27932,-79.91691,NATURAL GAS,GHCND:USW00014762,40.355100000000000,-79.921449999999993,379.199999999999989,Cold,Cold,Mixed-Humid,Cold
"1347",2019/07/02,40.25565,-81.02988,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00467018,40.147799999999997,-80.701400000000007,195.099999999999994,Cold,Cold,Mixed-Humid,Cold
"6667",2021/10/22,40.2527778,-81.0258333,NATURAL GAS,GHCND:USC00467018,40.147799999999997,-80.701400000000007,195.099999999999994,Cold,Cold,Mixed-Humid,Cold
"5893",2015/12/03,40.463555,-81.0021,NATURAL GAS,GHCND:USC00332160,40.405600000000000,-81.343500000000006,262.100000000000023,Cold,Cold,Mixed-Humid,Cold
"6828",2020/07/12,40.45206,-81.22733,NATURAL GAS,GHCND:USC00332160,40.405600000000000,-81.343500000000006,262.100000000000023,Cold,Cold,Mixed-Humid,Cold
"5218",2022/01/28,40.439621,-79.899509,NATURAL GAS,GHCND:USC00360861,40.391599999999997,-79.859399999999994,222.500000000000000,Cold,Cold,Mixed-Humid,Cold
"5851",2016/04/17,40.41304,-79.84341,NATURAL GAS,GHCND:USC00360861,40.391599999999997,-79.859399999999994,222.500000000000000,Cold,Cold,Mixed-Humid,Cold
"5922",2015/07/07,40.399639,-79.858406,NATURAL GAS,GHCND:USC00360861,40.391599999999997,-79.859399999999994,222.500000000000000,Cold,Cold,Mixed-Humid,Cold
"5201",2022/04/23,40.486217,-79.704213,NATURAL GAS,GHCND:USC00366111,40.411999999999999,-79.724500000000006,262.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2979",2015/07/28,40.279346,-85.363609,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00094895,40.234510000000000,-85.393559999999994,285.199999999999989,Cold,Cold,Mixed-Humid,Cold
"5998",2014/11/24,40.20874,-85.38235,NATURAL GAS,GHCND:USW00094895,40.234510000000000,-85.393559999999994,285.199999999999989,Cold,Cold,Mixed-Humid,Cold
"396",2022/05/16,40.19338,-81.89535,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00331890,40.240299999999998,-81.870999999999995,231.599999999999994,Cold,Cold,Mixed-Humid,Cold
"7935",2011/07/12,40.167092,-81.613094,NATURAL GAS,GHCND:USC00331890,40.240299999999998,-81.870999999999995,231.599999999999994,Cold,Cold,Mixed-Humid,Cold
"551",2021/10/11,40.407031,-99.321858,CRUDE OIL,GHCND:USC00253910,40.451799999999999,-99.380200000000002,707.100000000000023,Cold,Cold,Mixed-Humid,Cold
"909",2020/10/01,40.407001,-99.3218,CRUDE OIL,GHCND:USC00253910,40.451799999999999,-99.380200000000002,707.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2042",2017/10/19,40.407564,-99.322402,CRUDE OIL,GHCND:USC00253910,40.451799999999999,-99.380200000000002,707.100000000000023,Cold,Cold,Mixed-Humid,Cold
"999",2020/06/10,40.45438,-92.36819,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00235492,40.457500000000003,-92.182199999999995,234.699999999999989,Cold,Cold,Mixed-Humid,Cold
"1279",2019/09/16,40.409028,-91.838939,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00235492,40.457500000000003,-92.182199999999995,234.699999999999989,Cold,Cold,Mixed-Humid,Cold
"3506",2014/05/06,40.29832,-92.11387,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00235492,40.457500000000003,-92.182199999999995,234.699999999999989,Cold,Cold,Mixed-Humid,Cold
"3549",2014/04/08,40.36474,-92.01656,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00235492,40.457500000000003,-92.182199999999995,234.699999999999989,Cold,Cold,Mixed-Humid,Cold
"4326",2012/05/17,40.40966,-91.83585,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00235492,40.457500000000003,-92.182199999999995,234.699999999999989,Cold,Cold,Mixed-Humid,Cold
"393",2022/05/19,40.26492,-80.26016,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USW00094823,40.484589999999997,-80.214479999999995,341.000000000000000,Cold,Cold,Mixed-Humid,Cold
"1233",2019/10/31,40.3105,-80.2609,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USW00094823,40.484589999999997,-80.214479999999995,341.000000000000000,Cold,Cold,Mixed-Humid,Cold
"2686",2016/03/23,40.265185,-80.259891,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USW00094823,40.484589999999997,-80.214479999999995,341.000000000000000,Cold,Cold,Mixed-Humid,Cold
"2886",2015/10/08,40.262939,-80.263559,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USW00094823,40.484589999999997,-80.214479999999995,341.000000000000000,Cold,Cold,Mixed-Humid,Cold
"3194",2015/02/11,40.262706,-80.264106,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USW00094823,40.484589999999997,-80.214479999999995,341.000000000000000,Cold,Cold,Mixed-Humid,Cold
"3255",2014/12/24,40.262706,-80.264106,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USW00094823,40.484589999999997,-80.214479999999995,341.000000000000000,Cold,Cold,Mixed-Humid,Cold
"5337",2020/10/20,40.362638,-80.188425,NATURAL GAS,GHCND:USW00094823,40.484589999999997,-80.214479999999995,341.000000000000000,Cold,Cold,Mixed-Humid,Cold
"5748",2017/03/23,40.51139,-80.22867,NATURAL GAS,GHCND:USW00094823,40.484589999999997,-80.214479999999995,341.000000000000000,Cold,Cold,Mixed-Humid,Cold
"6357",2011/04/01,40.37217,-80.34421,NATURAL GAS,GHCND:USW00094823,40.484589999999997,-80.214479999999995,341.000000000000000,Cold,Cold,Mixed-Humid,Cold
"6477",2010/04/26,40.39501,-80.366364,NATURAL GAS,GHCND:USW00094823,40.484589999999997,-80.214479999999995,341.000000000000000,Cold,Cold,Mixed-Humid,Cold
"5725",2017/06/22,40.347,-83.767,NATURAL GAS,GHCND:USC00330563,40.353499999999997,-83.775400000000005,358.399999999999977,Cold,Cold,Mixed-Humid,Cold
"6904",2019/12/10,40.50778,-83.82194,NATURAL GAS,GHCND:USC00333915,40.491100000000003,-83.925319999999999,302.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2518",2016/08/16,40.456096,-78.402961,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00360132,40.418799999999997,-78.419830000000005,359.699999999999989,Cold,Cold,Mixed-Humid,Cold
"4659",2011/06/13,40.4101,-78.4385,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00360132,40.418799999999997,-78.419830000000005,359.699999999999989,Cold,Cold,Mixed-Humid,Cold
"6120",2013/08/23,40.436247,-79.253229,NATURAL GAS,GHCND:USC00365212,40.458599999999997,-79.450299999999999,301.800000000000011,Cold,Cold,Mixed-Humid,Cold
"7332",2016/04/29,40.39682924,-79.52351279,NATURAL GAS,GHCND:USC00365212,40.458599999999997,-79.450299999999999,301.800000000000011,Cold,Cold,Mixed-Humid,Cold
"5148",2010/01/12,40.16833,-90.56593,CRUDE OIL,GHCND:USC00115280,40.478600000000000,-90.669799999999995,185.900000000000006,Cold,Cold,Mixed-Humid,Cold
"2617",2016/05/25,40.480804,-97.765209,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00251680,40.503300000000003,-97.937200000000004,528.500000000000000,Cold,Cold,Mixed-Humid,Cold
"3216",2015/01/26,40.366817,-80.584594,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00338025,40.376500000000000,-80.628299999999996,302.399999999999977,Cold,Cold,Mixed-Humid,Cold
"4023",2013/02/21,40.395534,-85.110422,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00127069,40.417400000000001,-84.992500000000007,277.399999999999977,Cold,Cold,Mixed-Humid,Cold
"4088",2013/01/11,40.513477,-84.953281,CRUDE OIL,GHCND:USC00127069,40.417400000000001,-84.992500000000007,277.399999999999977,Cold,Cold,Mixed-Humid,Cold
"453",2022/02/11,40.345152,-77.865911,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00369714,40.466700000000003,-78.200000000000003,257.600000000000023,Cold,Cold,Mixed-Humid,Cold
"1213",2019/11/18,40.39667,-78.1825,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00369714,40.466700000000003,-78.200000000000003,257.600000000000023,Cold,Cold,Mixed-Humid,Cold
"6557",2022/09/06,40.33043232,-77.97961744,NATURAL GAS,GHCND:USC00369714,40.466700000000003,-78.200000000000003,257.600000000000023,Cold,Cold,Mixed-Humid,Cold
"6078",2014/02/11,40.2885,-87.25223,NATURAL GAS,GHCND:USC00129430,40.475000000000001,-86.991900000000001,215.800000000000011,Cold,Cold,Mixed-Humid,Cold
"632",2021/07/14,40.756442,-87.936894,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00116663,40.455109999999998,-88.141620000000003,231.000000000000000,Cold,Cold,Mixed-Humid,Cold
"4185",2012/10/14,40.51608,-88.31929,CRUDE OIL,GHCND:USC00116663,40.455109999999998,-88.141620000000003,231.000000000000000,Cold,Cold,Mixed-Humid,Cold
"4357",2012/04/11,40.647936,-88.340732,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00116663,40.455109999999998,-88.141620000000003,231.000000000000000,Cold,Cold,Mixed-Humid,Cold
"4726",2011/03/22,40.5161701,-88.3192648,CRUDE OIL,GHCND:USC00116663,40.455109999999998,-88.141620000000003,231.000000000000000,Cold,Cold,Mixed-Humid,Cold
"4993",2010/06/28,40.647936,-88.340732,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00116663,40.455109999999998,-88.141620000000003,231.000000000000000,Cold,Cold,Mixed-Humid,Cold
"6341",2011/06/01,40.719386,-89.329475,NATURAL GAS,GHCND:USC00111836,40.621099999999998,-89.241500000000002,195.099999999999994,Cold,Cold,Mixed-Humid,Cold
"5391",2020/04/29,40.399493,-79.145934,NATURAL GAS,GHCND:USC00364214,40.597200000000001,-79.118600000000001,335.899999999999977,Cold,Cold,Mixed-Humid,Cold
"8109",2010/03/09,40.48771,-98.55188,NATURAL GAS,GHCND:USW00094949,40.600209999999997,-98.426370000000006,591.000000000000000,Cold,Cold,Mixed-Humid,Cold
"2370",2017/01/03,40.631074,-80.440463,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00365902,40.647399999999998,-80.386099999999999,210.300000000000011,Cold,Cold,Mixed-Humid,Cold
"2440",2016/10/28,40.630937,-80.440553,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00365902,40.647399999999998,-80.386099999999999,210.300000000000011,Cold,Cold,Mixed-Humid,Cold
"4730",2011/03/20,40.62252,-80.4181,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00365902,40.647399999999998,-80.386099999999999,210.300000000000011,Cold,Cold,Mixed-Humid,Cold
"7068",2018/09/10,40.621986,-80.311131,NATURAL GAS,GHCND:USC00365902,40.647399999999998,-80.386099999999999,210.300000000000011,Cold,Cold,Mixed-Humid,Cold
"5535",2019/03/09,40.548839,-80.245529,NATURAL GAS,GHCND:USC00363343,40.548859999999998,-80.205780000000004,216.400000000000006,Cold,Cold,Mixed-Humid,Cold
"6174",2013/02/12,40.482119,-78.424708,NATURAL GAS,GHCND:USC00360140,40.494900000000001,-78.466700000000003,402.300000000000011,Cold,Cold,Mixed-Humid,Cold
"6184",2013/01/23,40.476659,-78.435917,,GHCND:USC00360140,40.494900000000001,-78.466700000000003,402.300000000000011,Cold,Cold,Mixed-Humid,Cold
"7037",2018/11/23,40.43803446,-78.59106716,NATURAL GAS,GHCND:USC00360140,40.494900000000001,-78.466700000000003,402.300000000000011,Cold,Cold,Mixed-Humid,Cold
"4145",2012/11/21,40.621988,-97.549726,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00253175,40.539360000000002,-97.590479999999999,497.699999999999989,Cold,Cold,Mixed-Humid,Cold
"4609",2011/08/08,40.550801,-97.595518,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00253175,40.539360000000002,-97.590479999999999,497.699999999999989,Cold,Cold,Mixed-Humid,Cold
"4722",2011/03/30,40.550972,-97.594715,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00253175,40.539360000000002,-97.590479999999999,497.699999999999989,Cold,Cold,Mixed-Humid,Cold
"4821",2010/12/21,40.55081,-97.59588,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00253175,40.539360000000002,-97.590479999999999,497.699999999999989,Cold,Cold,Mixed-Humid,Cold
"4591",2011/08/22,40.596305,-91.411283,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00133007,40.622270000000000,-91.333720000000000,160.599999999999994,Cold,Cold,Mixed-Humid,Cold
"2716",2016/02/23,40.4840972,-81.9952417,CRUDE OIL,GHCND:USC00335297,40.537500000000001,-81.919700000000006,249.599999999999994,Cold,Cold,Mixed-Humid,Cold
"7413",2015/08/22,40.652383,-82.131645,NATURAL GAS,GHCND:USC00335297,40.537500000000001,-81.919700000000006,249.599999999999994,Cold,Cold,Mixed-Humid,Cold
"519",2021/11/11,40.676195,-81.347826,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00004852,40.470309999999998,-81.421760000000006,271.699999999999989,Cold,Cold,Mixed-Humid,Cold
"3886",2013/06/16,40.676504,-81.347693,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USW00004852,40.470309999999998,-81.421760000000006,271.699999999999989,Cold,Cold,Mixed-Humid,Cold
"5185",2022/09/01,40.553799,-81.498259,NATURAL GAS,GHCND:USW00004852,40.470309999999998,-81.421760000000006,271.699999999999989,Cold,Cold,Mixed-Humid,Cold
"6872",2020/03/26,40.27306,-81.57444,NATURAL GAS,GHCND:USW00004852,40.470309999999998,-81.421760000000006,271.699999999999989,Cold,Cold,Mixed-Humid,Cold
"7173",2017/10/23,40.6868444,-81.4512389,NATURAL GAS,GHCND:USW00004852,40.470309999999998,-81.421760000000006,271.699999999999989,Cold,Cold,Mixed-Humid,Cold
"7344",2016/03/16,40.345787,-81.497545,,GHCND:USW00004852,40.470309999999998,-81.421760000000006,271.699999999999989,Cold,Cold,Mixed-Humid,Cold
"7470",2015/03/25,40.41211685,-81.54828714,,GHCND:USW00004852,40.470309999999998,-81.421760000000006,271.699999999999989,Cold,Cold,Mixed-Humid,Cold
"367",2022/06/14,40.709248,-84.13135,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"493",2021/12/28,40.7014974,-84.127166,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"515",2021/11/19,40.706368,-84.117478,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"569",2021/09/20,40.707632,-84.122129,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"670",2021/06/10,40.706302,-84.1175002,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"1384",2019/05/29,40.70666,-84.12268,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"1879",2018/03/06,40.711456,-84.129745,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"1990",2017/11/29,40.70919,-84.13149,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2058",2017/10/04,40.6972223,-84.1272224,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2207",2017/05/22,40.70931,-84.1319,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2238",2017/04/20,40.69673,-84.12671,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2287",2017/03/12,40.697495,-84.126674,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2319",2017/02/09,40.69707,-84.126813,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2360",2017/01/11,40.70825,-84.12206,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2387",2016/12/15,40.695592,-84.125869,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2450",2016/10/17,40.693943,-84.108817,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2537",2016/08/09,40.7076,-84.11739,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2745",2016/02/03,40.70498,-84.12751,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"2866",2015/10/21,40.6972222,-84.1272222,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"3200",2015/02/03,40.70945,-84.1314,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"3243",2015/01/09,40.70825,-84.12206,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"3270",2014/12/10,40.697537,-84.127225,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"3290",2014/11/24,40.697537,-84.127225,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"3397",2014/08/21,40.697155,-84.126641,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"3606",2014/03/04,40.697102,-84.127323,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"3634",2014/02/17,40.70825,-84.12206,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"3688",2014/01/08,40.697527,-84.126687,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"3962",2013/04/17,40.711466,-84.131779,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"4370",2012/04/05,40.711686,-84.132645,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"4436",2012/02/07,40.696043,-84.126666,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"4595",2011/08/18,40.6945,-84.1265,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"4656",2011/06/16,40.70825,-84.12206,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"4683",2011/05/19,40.706216,-84.1146149,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"4995",2010/06/23,40.706418,-84.113285,CRUDE OIL,GHCND:USC00334551,40.724699999999999,-84.129400000000004,259.100000000000023,Cold,Cold,Mixed-Humid,Cold
"4830",2010/12/13,40.5566,-93.93892,CRUDE OIL,GHCND:USC00134585,40.623300000000000,-93.934299999999993,343.800000000000011,Cold,Cold,Mixed-Humid,Cold
"2421",2016/11/15,40.689287,-82.717585,CRUDE OIL,GHCND:USC00333021,40.723100000000002,-82.799899999999994,356.600000000000023,Cold,Cold,Mixed-Humid,Cold
"1589",2018/11/28,40.584263,-99.787239,CRUDE OIL,GHCND:USC00251450,40.694400000000002,-99.700800000000001,719.899999999999977,Cold,Cold,Mixed-Humid,Cold
"7120",2018/03/18,40.63194,-79.44361,NATURAL GAS,GHCND:USC00362942,40.715069999999997,-79.513450000000006,283.500000000000000,Cold,Cold,Mixed-Humid,Cold
"4646",2011/06/29,40.74573,-95.91459,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00255810,40.698599999999999,-95.886600000000001,321.600000000000023,Cold,Cold,Mixed-Humid,Cold
"5785",2016/11/16,40.556604,-90.033663,NATURAL GAS,GHCND:USW00014842,40.667470000000002,-89.684179999999998,199.699999999999989,Cold,Cold,Mixed-Humid,Cold
"5533",2019/03/09,40.817461,-91.160774,NATURAL GAS,GHCND:USW00014931,40.772910000000003,-91.125460000000004,208.199999999999989,Cold,Cold,Mixed-Humid,Cold
"1081",2020/03/11,40.562659,-86.322889,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00129905,40.561500000000002,-86.342399999999998,235.599999999999994,Cold,Cold,Mixed-Humid,Cold
"1102",2020/02/25,40.60535,-86.2693,HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS,GHCND:USC00129905,40.561500000000002,-86.342399999999998,235.599999999999994,Cold,Cold,Mixed-Humid,Cold
"2930",2015/09/02,40.708665,-80.693831,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,GHCND:USC00466442,40.526100000000000,-80.627499999999998,205.699999999999989,Cold,Cold,Mixed-Humid,Cold
